transaction_id,sender_id,receiver_id,amount,timestamp
TXN_00710,CLEAN_184,CLEAN_130,6293,2025-12-08 03:00:00
TXN_00711,CLEAN_191,CLEAN_141,6306,2025-12-09 04:00:00
TXN_00712,CLEAN_198,CLEAN_152,6319,2025-12-10 05:00:00
TXN_00713,CLEAN_005,CLEAN_163,6332,2025-12-11 06:00:00
TXN_00714,CLEAN_012,CLEAN_174,6345,2025-12-12 07:00:00
TXN_00715,CLEAN_019,CLEAN_185,6358,2025-12-13 08:00:00
TXN_00716,CLEAN_026,CLEAN_196,6371,2025-12-14 09:00:00
TXN_00717,CLEAN_033,CLEAN_007,6384,2025-12-15 10:00:00
TXN_00718,CLEAN_040,CLEAN_018,6397,2025-12-16 11:00:00
TXN_00719,CLEAN_047,CLEAN_029,6410,2025-12-17 12:00:00
TXN_00720,CLEAN_054,CLEAN_040,6423,2025-12-18 13:00:00
TXN_00721,CLEAN_061,CLEAN_051,6436,2025-12-19 14:00:00
TXN_00722,CLEAN_068,CLEAN_062,6449,2025-12-20 15:00:00
TXN_00723,CLEAN_075,CLEAN_073,6462,2025-12-21 16:00:00
TXN_00724,CLEAN_082,CLEAN_084,6475,2025-12-22 17:00:00
TXN_00725,CLEAN_089,CLEAN_095,6488,2025-12-23 18:00:00
TXN_00726,CLEAN_096,CLEAN_106,6501,2025-12-24 19:00:00
TXN_00727,CLEAN_103,CLEAN_117,6514,2025-12-25 20:00:00
TXN_00728,CLEAN_110,CLEAN_128,6527,2025-12-26 21:00:00
TXN_00729,CLEAN_117,CLEAN_139,6540,2025-12-27 22:00:00
TXN_00730,CLEAN_124,CLEAN_150,6553,2025-12-28 23:00:00
TXN_00731,CLEAN_131,CLEAN_161,6566,2025-12-01 00:00:00
TXN_00732,CLEAN_138,CLEAN_172,6579,2025-12-02 01:00:00
TXN_00733,CLEAN_145,CLEAN_183,6592,2025-12-03 02:00:00
TXN_00734,CLEAN_152,CLEAN_194,6605,2025-12-04 03:00:00
TXN_00735,CLEAN_159,CLEAN_005,6618,2025-12-05 04:00:00
TXN_00736,CLEAN_166,CLEAN_016,6631,2025-12-06 05:00:00
TXN_00737,CLEAN_173,CLEAN_027,6644,2025-12-07 06:00:00
TXN_00738,CLEAN_180,CLEAN_038,6657,2025-12-08 07:00:00
TXN_00739,CLEAN_187,CLEAN_049,6670,2025-12-09 08:00:00
TXN_00740,CLEAN_194,CLEAN_060,6683,2025-12-10 09:00:00
TXN_00741,CLEAN_001,CLEAN_071,6696,2025-12-11 10:00:00
TXN_00742,CLEAN_008,CLEAN_082,6709,2025-12-12 11:00:00
TXN_00743,CLEAN_015,CLEAN_093,6722,2025-12-13 12:00:00
TXN_00744,CLEAN_022,CLEAN_104,6735,2025-12-14 13:00:00
TXN_00745,CLEAN_029,CLEAN_115,6748,2025-12-15 14:00:00
TXN_00746,CLEAN_036,CLEAN_126,6761,2025-12-16 15:00:00
TXN_00747,CLEAN_043,CLEAN_137,6774,2025-12-17 16:00:00
TXN_00748,CLEAN_050,CLEAN_148,6787,2025-12-18 17:00:00
TXN_00749,CLEAN_057,CLEAN_159,6800,2025-12-19 18:00:00
TXN_00750,CLEAN_064,CLEAN_170,6813,2025-12-20 19:00:00
TXN_00751,CLEAN_071,CLEAN_181,6826,2025-12-21 20:00:00
TXN_00752,CLEAN_078,CLEAN_192,6839,2025-12-22 21:00:00
TXN_00753,CLEAN_085,CLEAN_003,6852,2025-12-23 22:00:00
TXN_00754,CLEAN_092,CLEAN_014,6865,2025-12-24 23:00:00
TXN_00755,CLEAN_099,CLEAN_025,6878,2025-12-25 00:00:00
TXN_00756,CLEAN_106,CLEAN_036,6891,2025-12-26 01:00:00
TXN_00757,CLEAN_113,CLEAN_047,6904,2025-12-27 02:00:00
TXN_00758,CLEAN_120,CLEAN_058,6917,2025-12-28 03:00:00
TXN_00759,CLEAN_127,CLEAN_069,6930,2025-12-01 04:00:00
TXN_00760,CLEAN_134,CLEAN_080,6943,2025-12-02 05:00:00
TXN_00761,CLEAN_141,CLEAN_091,6956,2025-12-03 06:00:00
TXN_00762,CLEAN_148,CLEAN_102,6969,2025-12-04 07:00:00
TXN_00763,CLEAN_155,CLEAN_113,6982,2025-12-05 08:00:00
TXN_00764,CLEAN_162,CLEAN_124,6995,2025-12-06 09:00:00
TXN_00765,CLEAN_169,CLEAN_135,7008,2025-12-07 10:00:00
TXN_00766,CLEAN_176,CLEAN_146,7021,2025-12-08 11:00:00
TXN_00767,CLEAN_183,CLEAN_157,7034,2025-12-09 12:00:00
TXN_00768,CLEAN_190,CLEAN_168,7047,2025-12-10 13:00:00
TXN_00769,CLEAN_197,CLEAN_179,7060,2025-12-11 14:00:00
TXN_00770,CLEAN_004,CLEAN_190,7073,2025-12-12 15:00:00
TXN_00771,CLEAN_011,CLEAN_001,7086,2025-12-13 16:00:00
TXN_00772,CLEAN_018,CLEAN_012,7099,2025-12-14 17:00:00
TXN_00773,CLEAN_025,CLEAN_023,7112,2025-12-15 18:00:00
TXN_00774,CLEAN_032,CLEAN_034,7125,2025-12-16 19:00:00
TXN_00775,CLEAN_039,CLEAN_045,7138,2025-12-17 20:00:00
TXN_00776,CLEAN_046,CLEAN_056,7151,2025-12-18 21:00:00
TXN_00777,CLEAN_053,CLEAN_067,7164,2025-12-19 22:00:00
TXN_00778,CLEAN_060,CLEAN_078,7177,2025-12-20 23:00:00
TXN_00779,CLEAN_067,CLEAN_089,7190,2025-12-21 00:00:00
TXN_00780,CLEAN_074,CLEAN_100,7203,2025-12-22 01:00:00
TXN_00781,CLEAN_081,CLEAN_111,7216,2025-12-23 02:00:00
TXN_00782,CLEAN_088,CLEAN_122,7229,2025-12-24 03:00:00
TXN_00783,CLEAN_095,CLEAN_133,7242,2025-12-25 04:00:00
TXN_00784,CLEAN_102,CLEAN_144,7255,2025-12-26 05:00:00
TXN_00785,CLEAN_109,CLEAN_155,7268,2025-12-27 06:00:00
TXN_00786,CLEAN_116,CLEAN_166,7281,2025-12-28 07:00:00
TXN_00787,CLEAN_123,CLEAN_177,7294,2025-12-01 08:00:00
TXN_00788,CLEAN_130,CLEAN_188,7307,2025-12-02 09:00:00
TXN_00789,CLEAN_137,CLEAN_199,7320,2025-12-03 10:00:00
TXN_00790,CLEAN_144,CLEAN_010,7333,2025-12-04 11:00:00
TXN_00791,CLEAN_151,CLEAN_021,7346,2025-12-05 12:00:00
TXN_00792,CLEAN_158,CLEAN_032,7359,2025-12-06 13:00:00
TXN_00793,CLEAN_165,CLEAN_043,7372,2025-12-07 14:00:00
TXN_00794,CLEAN_172,CLEAN_054,7385,2025-12-08 15:00:00
TXN_00795,CLEAN_179,CLEAN_065,7398,2025-12-09 16:00:00
TXN_00796,CLEAN_186,CLEAN_076,7411,2025-12-10 17:00:00
TXN_00797,CLEAN_193,CLEAN_087,7424,2025-12-11 18:00:00
TXN_00798,CLEAN_000,CLEAN_098,7437,2025-12-12 19:00:00
TXN_00799,CLEAN_007,CLEAN_109,7450,2025-12-13 20:00:00
TXN_00800,CLEAN_014,CLEAN_120,7463,2025-12-14 21:00:00
TXN_00801,CLEAN_021,CLEAN_131,7476,2025-12-15 22:00:00
TXN_00802,CLEAN_028,CLEAN_142,7489,2025-12-16 23:00:00
TXN_00803,CLEAN_035,CLEAN_153,7502,2025-12-17 00:00:00
TXN_00804,CLEAN_042,CLEAN_164,7515,2025-12-18 01:00:00
TXN_00805,CLEAN_049,CLEAN_175,7528,2025-12-19 02:00:00
TXN_00806,CLEAN_056,CLEAN_186,7541,2025-12-20 03:00:00
TXN_00807,CLEAN_063,CLEAN_197,7554,2025-12-21 04:00:00
TXN_00808,CLEAN_070,CLEAN_008,7567,2025-12-22 05:00:00
TXN_00809,CLEAN_077,CLEAN_019,7580,2025-12-23 06:00:00
TXN_00810,CLEAN_084,CLEAN_030,7593,2025-12-24 07:00:00
TXN_00811,CLEAN_091,CLEAN_041,7606,2025-12-25 08:00:00
TXN_00812,CLEAN_098,CLEAN_052,7619,2025-12-26 09:00:00
TXN_00813,CLEAN_105,CLEAN_063,7632,2025-12-27 10:00:00
TXN_00814,CLEAN_112,CLEAN_074,7645,2025-12-28 11:00:00
TXN_00815,CLEAN_119,CLEAN_085,7658,2025-12-01 12:00:00
TXN_00816,CLEAN_126,CLEAN_096,7671,2025-12-02 13:00:00
TXN_00817,CLEAN_133,CLEAN_107,7684,2025-12-03 14:00:00
TXN_00818,CLEAN_140,CLEAN_118,7697,2025-12-04 15:00:00
TXN_00819,CLEAN_147,CLEAN_129,7710,2025-12-05 16:00:00
TXN_00820,CLEAN_154,CLEAN_140,7723,2025-12-06 17:00:00
TXN_00821,CLEAN_161,CLEAN_151,7736,2025-12-07 18:00:00
TXN_00822,CLEAN_168,CLEAN_162,7749,2025-12-08 19:00:00
TXN_00823,CLEAN_175,CLEAN_173,7762,2025-12-09 20:00:00
TXN_00824,CLEAN_182,CLEAN_184,7775,2025-12-10 21:00:00
TXN_00825,CLEAN_189,CLEAN_195,7788,2025-12-11 22:00:00
TXN_00826,CLEAN_196,CLEAN_006,7801,2025-12-12 23:00:00
TXN_00827,CLEAN_003,CLEAN_017,7814,2025-12-13 00:00:00
TXN_00828,CLEAN_010,CLEAN_028,7827,2025-12-14 01:00:00
TXN_00829,CLEAN_017,CLEAN_039,7840,2025-12-15 02:00:00
TXN_00830,CLEAN_024,CLEAN_050,7853,2025-12-16 03:00:00
TXN_00831,CLEAN_031,CLEAN_061,7866,2025-12-17 04:00:00
TXN_00832,CLEAN_038,CLEAN_072,7879,2025-12-18 05:00:00
TXN_00833,CLEAN_045,CLEAN_083,7892,2025-12-19 06:00:00
TXN_00834,CLEAN_052,CLEAN_094,7905,2025-12-20 07:00:00
TXN_00835,CLEAN_059,CLEAN_105,7918,2025-12-21 08:00:00
TXN_00836,CLEAN_066,CLEAN_116,7931,2025-12-22 09:00:00
TXN_00837,CLEAN_073,CLEAN_127,7944,2025-12-23 10:00:00
TXN_00838,CLEAN_080,CLEAN_138,7957,2025-12-24 11:00:00
TXN_00839,CLEAN_087,CLEAN_149,7970,2025-12-25 12:00:00
TXN_00840,CLEAN_094,CLEAN_160,7983,2025-12-26 13:00:00
TXN_00841,CLEAN_101,CLEAN_171,7996,2025-12-27 14:00:00
TXN_00842,CLEAN_108,CLEAN_182,8009,2025-12-28 15:00:00
TXN_00843,CLEAN_115,CLEAN_193,8022,2025-12-01 16:00:00
TXN_00844,CLEAN_122,CLEAN_004,8035,2025-12-02 17:00:00
TXN_00845,CLEAN_129,CLEAN_015,8048,2025-12-03 18:00:00
TXN_00846,CLEAN_136,CLEAN_026,8061,2025-12-04 19:00:00
TXN_00847,CLEAN_143,CLEAN_037,8074,2025-12-05 20:00:00
TXN_00848,CLEAN_150,CLEAN_048,8087,2025-12-06 21:00:00
TXN_00849,CLEAN_157,CLEAN_059,8100,2025-12-07 22:00:00
TXN_00850,CLEAN_164,CLEAN_070,8113,2025-12-08 23:00:00
TXN_00851,CLEAN_171,CLEAN_081,8126,2025-12-09 00:00:00
TXN_00852,CLEAN_178,CLEAN_092,8139,2025-12-10 01:00:00
TXN_00853,CLEAN_185,CLEAN_103,8152,2025-12-11 02:00:00
TXN_00854,CLEAN_192,CLEAN_114,8165,2025-12-12 03:00:00
TXN_00855,CLEAN_199,CLEAN_125,8178,2025-12-13 04:00:00
TXN_00856,CLEAN_006,CLEAN_136,8191,2025-12-14 05:00:00
TXN_00857,CLEAN_013,CLEAN_147,8204,2025-12-15 06:00:00
TXN_00858,CLEAN_020,CLEAN_158,8217,2025-12-16 07:00:00
TXN_00859,CLEAN_027,CLEAN_169,8230,2025-12-17 08:00:00
TXN_00860,CLEAN_034,CLEAN_180,8243,2025-12-18 09:00:00
TXN_00861,CLEAN_041,CLEAN_191,8256,2025-12-19 10:00:00
TXN_00862,CLEAN_048,CLEAN_002,8269,2025-12-20 11:00:00
TXN_00863,CLEAN_055,CLEAN_013,8282,2025-12-21 12:00:00
TXN_00864,CLEAN_062,CLEAN_024,8295,2025-12-22 13:00:00
TXN_00865,CLEAN_069,CLEAN_035,8308,2025-12-23 14:00:00
TXN_00866,CLEAN_076,CLEAN_046,8321,2025-12-24 15:00:00
TXN_00867,CLEAN_083,CLEAN_057,8334,2025-12-25 16:00:00
TXN_00868,CLEAN_090,CLEAN_068,8347,2025-12-26 17:00:00
TXN_00869,CLEAN_097,CLEAN_079,8360,2025-12-27 18:00:00
TXN_00870,CLEAN_104,CLEAN_090,8373,2025-12-28 19:00:00
TXN_00871,CLEAN_111,CLEAN_101,8386,2025-12-01 20:00:00
TXN_00872,CLEAN_118,CLEAN_112,8399,2025-12-02 21:00:00
TXN_00873,CLEAN_125,CLEAN_123,8412,2025-12-03 22:00:00
TXN_00874,CLEAN_132,CLEAN_134,8425,2025-12-04 23:00:00
TXN_00875,CLEAN_139,CLEAN_145,8438,2025-12-05 00:00:00
TXN_00876,CLEAN_146,CLEAN_156,8451,2025-12-06 01:00:00
TXN_00877,CLEAN_153,CLEAN_167,8464,2025-12-07 02:00:00
TXN_00878,CLEAN_160,CLEAN_178,8477,2025-12-08 03:00:00
TXN_00879,CLEAN_167,CLEAN_189,8490,2025-12-09 04:00:00
TXN_00880,CLEAN_174,CLEAN_000,8503,2025-12-10 05:00:00
TXN_00881,CLEAN_181,CLEAN_011,8516,2025-12-11 06:00:00
TXN_00882,CLEAN_188,CLEAN_022,8529,2025-12-12 07:00:00
TXN_00883,CLEAN_195,CLEAN_033,8542,2025-12-13 08:00:00
TXN_00884,CLEAN_002,CLEAN_044,8555,2025-12-14 09:00:00
TXN_00885,CLEAN_009,CLEAN_055,8568,2025-12-15 10:00:00
TXN_00886,CLEAN_016,CLEAN_066,8581,2025-12-16 11:00:00
TXN_00887,CLEAN_023,CLEAN_077,8594,2025-12-17 12:00:00
TXN_00888,CLEAN_030,CLEAN_088,8607,2025-12-18 13:00:00
TXN_00889,CLEAN_037,CLEAN_099,8620,2025-12-19 14:00:00
TXN_00890,CLEAN_044,CLEAN_110,8633,2025-12-20 15:00:00
TXN_00891,CLEAN_051,CLEAN_121,8646,2025-12-21 16:00:00
TXN_00892,CLEAN_058,CLEAN_132,8659,2025-12-22 17:00:00
TXN_00893,CLEAN_065,CLEAN_143,8672,2025-12-23 18:00:00
TXN_00894,CLEAN_072,CLEAN_154,8685,2025-12-24 19:00:00
TXN_00895,CLEAN_079,CLEAN_165,8698,2025-12-25 20:00:00
TXN_00896,CLEAN_086,CLEAN_176,8711,2025-12-26 21:00:00
TXN_00897,CLEAN_093,CLEAN_187,8724,2025-12-27 22:00:00
TXN_00898,CLEAN_100,CLEAN_198,8737,2025-12-28 23:00:00
TXN_00899,CLEAN_107,CLEAN_009,8750,2025-12-01 00:00:00
TXN_00900,CLEAN_114,CLEAN_020,8763,2025-12-02 01:00:00
TXN_00901,CLEAN_121,CLEAN_031,8776,2025-12-03 02:00:00
TXN_00902,CLEAN_128,CLEAN_042,8789,2025-12-04 03:00:00
TXN_00903,CLEAN_135,CLEAN_053,8802,2025-12-05 04:00:00
TXN_00904,CLEAN_142,CLEAN_064,8815,2025-12-06 05:00:00
TXN_00905,CLEAN_149,CLEAN_075,8828,2025-12-07 06:00:00
TXN_00906,CLEAN_156,CLEAN_086,8841,2025-12-08 07:00:00
TXN_00907,CLEAN_163,CLEAN_097,8854,2025-12-09 08:00:00
TXN_00908,CLEAN_170,CLEAN_108,8867,2025-12-10 09:00:00
TXN_00909,CLEAN_177,CLEAN_119,8880,2025-12-11 10:00:00
TXN_00910,CLEAN_184,CLEAN_130,8893,2025-12-12 11:00:00
TXN_00911,CLEAN_191,CLEAN_141,8906,2025-12-13 12:00:00
TXN_00912,CLEAN_198,CLEAN_152,8919,2025-12-14 13:00:00
TXN_00913,CLEAN_005,CLEAN_163,8932,2025-12-15 14:00:00
TXN_00914,CLEAN_012,CLEAN_174,8945,2025-12-16 15:00:00
TXN_00915,CLEAN_019,CLEAN_185,8958,2025-12-17 16:00:00
TXN_00916,CLEAN_026,CLEAN_196,8971,2025-12-18 17:00:00
TXN_00917,CLEAN_033,CLEAN_007,8984,2025-12-19 18:00:00
TXN_00918,CLEAN_040,CLEAN_018,8997,2025-12-20 19:00:00
TXN_00919,CLEAN_047,CLEAN_029,9010,2025-12-21 20:00:00
TXN_00920,CLEAN_054,CLEAN_040,9023,2025-12-22 21:00:00
TXN_00921,CLEAN_061,CLEAN_051,9036,2025-12-23 22:00:00
TXN_00922,CLEAN_068,CLEAN_062,9049,2025-12-24 23:00:00
TXN_00923,CLEAN_075,CLEAN_073,9062,2025-12-25 00:00:00
TXN_00924,CLEAN_082,CLEAN_084,9075,2025-12-26 01:00:00
TXN_00925,CLEAN_089,CLEAN_095,9088,2025-12-27 02:00:00
TXN_00926,CLEAN_096,CLEAN_106,9101,2025-12-28 03:00:00
TXN_00927,CLEAN_103,CLEAN_117,9114,2025-12-01 04:00:00
TXN_00928,CLEAN_110,CLEAN_128,9127,2025-12-02 05:00:00
TXN_00929,CLEAN_117,CLEAN_139,9140,2025-12-03 06:00:00
TXN_00930,CLEAN_124,CLEAN_150,9153,2025-12-04 07:00:00
TXN_00931,CLEAN_131,CLEAN_161,9166,2025-12-05 08:00:00
TXN_00932,CLEAN_138,CLEAN_172,9179,2025-12-06 09:00:00
TXN_00933,CLEAN_145,CLEAN_183,9192,2025-12-07 10:00:00
TXN_00934,CLEAN_152,CLEAN_194,9205,2025-12-08 11:00:00
TXN_00935,CLEAN_159,CLEAN_005,9218,2025-12-09 12:00:00
TXN_00936,CLEAN_166,CLEAN_016,9231,2025-12-10 13:00:00
TXN_00937,CLEAN_173,CLEAN_027,9244,2025-12-11 14:00:00
TXN_00938,CLEAN_180,CLEAN_038,9257,2025-12-12 15:00:00
TXN_00939,CLEAN_187,CLEAN_049,9270,2025-12-13 16:00:00
TXN_00940,CLEAN_194,CLEAN_060,9283,2025-12-14 17:00:00
TXN_00941,CLEAN_001,CLEAN_071,9296,2025-12-15 18:00:00
TXN_00942,CLEAN_008,CLEAN_082,9309,2025-12-16 19:00:00
TXN_00943,CLEAN_015,CLEAN_093,9322,2025-12-17 20:00:00
TXN_00944,CLEAN_022,CLEAN_104,9335,2025-12-18 21:00:00
TXN_00945,CLEAN_029,CLEAN_115,9348,2025-12-19 22:00:00
TXN_00946,CLEAN_036,CLEAN_126,9361,2025-12-20 23:00:00
TXN_00947,CLEAN_043,CLEAN_137,9374,2025-12-21 00:00:00
TXN_00948,CLEAN_050,CLEAN_148,9387,2025-12-22 01:00:00
TXN_00949,CLEAN_057,CLEAN_159,9400,2025-12-23 02:00:00
TXN_00950,CLEAN_064,CLEAN_170,9413,2025-12-24 03:00:00
TXN_00951,CLEAN_071,CLEAN_181,9426,2025-12-25 04:00:00
TXN_00952,CLEAN_078,CLEAN_192,9439,2025-12-26 05:00:00
TXN_00953,CLEAN_085,CLEAN_003,9452,2025-12-27 06:00:00
TXN_00954,CLEAN_092,CLEAN_014,9465,2025-12-28 07:00:00
TXN_00955,CLEAN_099,CLEAN_025,9478,2025-12-01 08:00:00
TXN_00956,CLEAN_106,CLEAN_036,9491,2025-12-02 09:00:00
TXN_00957,CLEAN_113,CLEAN_047,9504,2025-12-03 10:00:00
TXN_00958,CLEAN_120,CLEAN_058,9517,2025-12-04 11:00:00
TXN_00959,CLEAN_127,CLEAN_069,9530,2025-12-05 12:00:00
TXN_00960,CLEAN_134,CLEAN_080,9543,2025-12-06 13:00:00
TXN_00961,CLEAN_141,CLEAN_091,9556,2025-12-07 14:00:00
TXN_00962,CLEAN_148,CLEAN_102,9569,2025-12-08 15:00:00
TXN_00963,CLEAN_155,CLEAN_113,9582,2025-12-09 16:00:00
TXN_00964,CLEAN_162,CLEAN_124,9595,2025-12-10 17:00:00
TXN_00965,CLEAN_169,CLEAN_135,9608,2025-12-11 18:00:00
TXN_00966,CLEAN_176,CLEAN_146,9621,2025-12-12 19:00:00
TXN_00967,CLEAN_183,CLEAN_157,9634,2025-12-13 20:00:00
TXN_00968,CLEAN_190,CLEAN_168,9647,2025-12-14 21:00:00
TXN_00969,CLEAN_197,CLEAN_179,9660,2025-12-15 22:00:00
TXN_00970,CLEAN_004,CLEAN_190,9673,2025-12-16 23:00:00
TXN_00971,CLEAN_011,CLEAN_001,9686,2025-12-17 00:00:00
TXN_00972,CLEAN_018,CLEAN_012,9699,2025-12-18 01:00:00
TXN_00973,CLEAN_025,CLEAN_023,9712,2025-12-19 02:00:00
TXN_00974,CLEAN_032,CLEAN_034,9725,2025-12-20 03:00:00
TXN_00975,CLEAN_039,CLEAN_045,9738,2025-12-21 04:00:00
TXN_00976,CLEAN_046,CLEAN_056,9751,2025-12-22 05:00:00
TXN_00977,CLEAN_053,CLEAN_067,9764,2025-12-23 06:00:00
TXN_00978,CLEAN_060,CLEAN_078,9777,2025-12-24 07:00:00
TXN_00979,CLEAN_067,CLEAN_089,9790,2025-12-25 08:00:00
TXN_00980,CLEAN_074,CLEAN_100,9803,2025-12-26 09:00:00
TXN_00981,CLEAN_081,CLEAN_111,9816,2025-12-27 10:00:00
TXN_00982,CLEAN_088,CLEAN_122,9829,2025-12-28 11:00:00
TXN_00983,CLEAN_095,CLEAN_133,9842,2025-12-01 12:00:00
TXN_00984,CLEAN_102,CLEAN_144,9855,2025-12-02 13:00:00
TXN_00985,CLEAN_109,CLEAN_155,9868,2025-12-03 14:00:00
TXN_00986,CLEAN_116,CLEAN_166,9881,2025-12-04 15:00:00
TXN_00987,CLEAN_123,CLEAN_177,9894,2025-12-05 16:00:00
TXN_00988,CLEAN_130,CLEAN_188,9907,2025-12-06 17:00:00
TXN_00989,CLEAN_137,CLEAN_199,9920,2025-12-07 18:00:00
TXN_00990,CLEAN_144,CLEAN_010,9933,2025-12-08 19:00:00
TXN_00991,CLEAN_151,CLEAN_021,9946,2025-12-09 20:00:00
TXN_00992,CLEAN_158,CLEAN_032,9959,2025-12-10 21:00:00
TXN_00993,CLEAN_165,CLEAN_043,9972,2025-12-11 22:00:00
TXN_00994,CLEAN_172,CLEAN_054,9985,2025-12-12 23:00:00
TXN_00995,CLEAN_179,CLEAN_065,9998,2025-12-13 00:00:00
TXN_00996,CLEAN_186,CLEAN_076,18,2025-12-14 01:00:00
TXN_00997,CLEAN_193,CLEAN_087,31,2025-12-15 02:00:00
TXN_00998,CLEAN_000,CLEAN_098,44,2025-12-16 03:00:00
TXN_00999,CLEAN_007,CLEAN_109,57,2025-12-17 04:00:00
TXN_01000,CLEAN_014,CLEAN_120,70,2025-12-18 05:00:00
